x,y,
960.1092800000006,929.2198000000006,
953.7409500000006,944.6253900000006,
947.3764500000005,960.0217500000006,
941.0081200000005,975.4273400000005,
934.6397700000006,990.8330300000006,
928.2752600000006,1006.2294000000006,
921.9069400000005,1021.6350000000007,
915.5385900000006,1037.0407000000007,
909.1740800000006,1052.4370000000008,
902.8057600000005,1067.8426000000009,
896.4374000000005,1083.2483000000009,
890.0729000000005,1098.644700000001,
883.7045700000004,1114.050300000001,
877.3362200000005,1129.455900000001,
870.9717100000005,1144.8523000000012,
864.6033900000004,1160.2579000000012,
858.2350600000004,1175.6635000000012,
851.8705300000005,1191.0599000000013,
845.5022000000005,1206.4655000000014,
839.1338800000004,1221.8711000000014,
832.7693500000005,1237.2676000000015,
826.4010200000005,1252.6732000000015,
820.0327000000004,1268.0788000000016,
813.6681900000004,1283.4751000000017,
807.2998400000005,1298.8808000000017,
800.9315100000005,1314.2864000000018,
794.5670000000005,1329.6828000000019,
788.1986500000005,1345.088400000002,
781.8303300000005,1360.494000000002,
775.4620000000004,1375.899600000002,
770.2668000000004,1411.045500000002,
780.4053900000005,1397.813100000002,
790.5379600000005,1384.5885000000019,
800.6765500000005,1371.3561000000018,
810.8151400000005,1358.1237000000017,
820.9537800000005,1344.8912000000016,
831.0862900000005,1331.6667000000016,
841.2248800000006,1318.4343000000015,
851.3635200000006,1305.2018000000014,
861.4960300000006,1291.9773000000014,
871.6346200000006,1278.7449000000013,
881.7732100000006,1265.5125000000012,
891.9057800000006,1252.2879000000012,
902.0443700000006,1239.055500000001,
912.1829600000007,1225.823100000001,
922.3155200000007,1212.598500000001,
932.4541100000007,1199.3661000000009,
942.5927000000007,1186.1337000000008,
952.7252100000007,1172.9092000000007,
962.8638500000008,1159.6767000000007,
973.0024400000008,1146.4443000000006,
983.1349500000008,1133.2198000000005,
993.2735900000008,1119.9873000000005,
1003.4122000000008,1106.7549000000004,
1013.5447000000008,1093.5304000000003,
1023.6833000000008,1080.2979000000003,
1033.8219000000008,1067.0655000000002,
1043.9544000000008,1053.8410000000001,
1054.0931000000007,1040.6085,
1064.2317000000007,1027.3761,
1074.3642000000007,1014.1515999999999,
1084.5028000000007,1000.9191999999999,
1094.6414000000007,987.68671,
1104.7739000000006,974.46222,
1114.9125000000006,961.22981,
1125.0512000000006,947.9973100000001,
1135.1897000000006,934.7649000000001,
1145.3223000000005,921.5404100000002,
1155.4609000000005,908.3079100000002,
1165.5995000000005,895.0755000000003,
1175.7320000000004,881.8510100000003,
1185.8706000000004,868.6185100000004,
1196.0092000000004,855.3861000000004,
1206.1417000000004,842.1616100000005,
1216.2803000000004,828.9292000000005,
1226.4190000000003,815.6967000000005,
1236.5515000000003,802.4722100000006,
1246.6901000000003,789.2398000000006,
1256.8287000000003,776.0072900000006,
1266.9612000000002,762.7828100000006,
1277.0998000000002,749.5504000000006,
1287.2385000000002,736.3179000000007,
1297.371,723.0934100000007,
1307.5096,709.8610000000008,
1317.6482,696.6285000000008,
1327.7807,683.4040100000009,
1337.9193,670.1716000000009,
1348.0579,656.9391800000009,
1358.1905,643.7146100000009,
1368.329,630.482200000001,
1378.4615999999999,617.257710000001,
1388.6001999999999,604.025210000001,
1398.7387999999999,590.7928000000011,
1408.8773999999999,577.560380000001,
1419.0098999999998,564.3359000000011,
1429.1484999999998,551.1034000000011,
1439.2809999999997,537.8789100000012,
1449.4195999999997,524.6465000000012,
1009.8895999999997,1115.9526000000012,
1016.8556999999997,1131.0973000000013,
1023.8217999999997,1146.2421000000013,
1030.7835999999998,1161.3778000000013,
1037.7496999999998,1176.5224000000014,
1044.7158,1191.6672000000015,
1051.6777,1206.8028000000015,
1058.6436999999999,1221.9475000000016,
1065.6098,1237.0923000000016,
1072.5717,1252.2279000000017,
1079.5376999999999,1267.3726000000017,
1086.5038,1282.5174000000018,
1093.4658,1297.6530000000018,
1100.4317999999998,1312.7978000000019,
1107.3979,1327.942400000002,
1114.3598,1343.078200000002,
1121.3257999999998,1358.222900000002,
1128.2876999999999,1373.358500000002,
1259.8550999999998,1381.845300000002,
1254.0772999999997,1397.482000000002,
1248.2995999999996,1413.118800000002,
1242.5251999999996,1428.746000000002,
1236.7474999999995,1444.382700000002,
1230.9697999999994,1460.019400000002,
1225.1954999999994,1475.646700000002,
1219.4176999999993,1491.283400000002,
1213.6399999999992,1506.920200000002,
1207.8656999999992,1522.5475000000022,
1202.087899999999,1538.1841000000022,
1196.310099999999,1553.8209000000022,
1190.535899999999,1569.4482000000023,
1184.7580999999989,1585.0849000000023,
1178.9802999999988,1600.7216000000024,
1173.2059999999988,1616.3490000000024,
1167.4281999999987,1631.9856000000025,
1161.6539999999986,1647.6129000000026,
1155.8762999999985,1663.2496000000026,
1150.0984999999985,1678.8864000000026,
1144.3206999999984,1694.5230000000026,
1138.5464999999983,1710.1503000000027,
1132.7686999999983,1725.7871000000027,
1126.9943999999982,1741.4143000000026,
1121.2165999999982,1757.0510000000027,
1345.516799999998,2000.7872000000027,
1329.998499999998,2006.8757000000028,
1314.4800999999982,2012.9642000000028,
1298.9709999999982,2019.048900000003,
1283.4526999999982,2025.137300000003,
1267.9342999999983,2031.225900000003,
1252.4252999999983,2037.3107000000032,
1236.9068999999984,2043.3991000000033,
1221.3884999999984,2049.487600000003,
1205.8794999999984,2055.572400000003,
1190.3611999999985,2061.6608000000033,
1174.8426999999986,2067.749300000003,
1159.3336999999985,2073.834200000003,
1143.8152999999986,2079.922600000003,
1128.2969999999987,2086.011000000003,
1112.7877999999987,2092.095900000003,
1097.2694999999987,2098.184200000003,
1081.7604999999987,2104.269200000003,
1066.2420999999988,2110.357600000003,
1050.7238999999988,2116.446100000003,
947.2097099999988,1943.8361000000027,
934.2993399999989,1954.3817000000026,
921.3888699999989,1964.9274000000025,
908.4861799999989,1975.4666000000025,
895.5758199999989,1986.0122000000024,
882.6654499999988,1996.5578000000023,
869.7628499999988,2007.0972000000024,
856.8523899999989,2017.6427000000024,
843.9419199999988,2028.1884000000023,
831.0392299999988,2038.7277000000022,
818.1288699999989,2049.2732000000024,
805.2183999999988,2059.8189000000025,
792.3156999999989,2070.3582000000024,
779.4053399999989,2080.9037000000026,
766.4948699999989,2091.4494000000027,
753.5921699999989,2101.9887000000026,
740.6817099999989,2112.534200000003,
727.7791099999989,2123.0735000000027,
714.8686399999989,2133.619200000003,
701.9582599999989,2144.164900000003,
689.0479099999989,2154.710400000003,
676.1452699999988,2165.249700000003,
676.1452699999988,2165.249700000003,
663.2347999999988,2175.795400000003,
606.3156799999988,2416.849600000003,
590.3924099999988,2411.9502000000034,
574.4594799999987,2407.047900000003,
558.5266399999987,2402.145600000003,
542.6033199999987,2397.246300000003,
526.6694399999986,2392.343600000003,
510.73952999999864,2387.4422000000027,
494.80947999999864,2382.5407000000027,
478.88038999999867,2377.6396000000027,
462.9504699999987,2372.7382000000025,
447.0204399999987,2367.8367000000026,
431.0904799999987,2362.9353000000024,
415.1613799999987,2358.0343000000025,
399.2323299999987,2353.1331000000027,
383.30336999999867,2348.2320000000027,
367.37331999999867,2343.3305000000028,
351.4432899999987,2338.4291000000026,
335.5143199999987,2333.527900000003,
319.58427999999867,2328.626600000003,
303.6551699999987,2323.725400000003,
287.7251399999987,2318.824000000003,
271.79622999999873,2313.9229000000028,
255.86617999999874,2309.0215000000026,
239.93721999999875,2304.1202000000026,
224.00725999999875,2299.2189000000026,
208.07719999999875,2294.3175000000024,
192.14813999999876,2289.4163000000026,
176.21912999999876,2284.5152000000026,
160.28908999999877,2279.6138000000024,
144.35902999999877,2274.712400000002,
128.42910999999876,2269.810800000002,
296.57201999999876,2310.055300000002,
304.25879999999876,2295.2634000000016,
311.94557999999876,2280.4714000000017,
319.62774999999874,2265.688400000002,
327.3145599999987,2250.896400000002,
335.0013399999987,2236.104400000002,
342.6835099999987,2221.321400000002,
350.3703199999987,2206.529300000002,
358.0570999999987,2191.737400000002,
365.7392799999987,2176.9543000000017,
373.4260799999987,2162.162300000002,
381.1128599999987,2147.3704000000016,
388.7950199999987,2132.5873000000015,
396.4818399999987,2117.7953000000016,
404.16860999999875,2103.0033000000017,
411.85077999999874,2088.2203000000018,
419.53755999999873,2073.428300000002,
427.2243699999987,2058.636300000002,
434.9065399999987,2043.853300000002,
442.5933199999987,2029.0613000000021,
450.2801299999987,2014.2693000000022,
457.96229999999866,1999.486200000002,
465.64907999999866,1984.6943000000022,
473.33588999999864,1969.9023000000022,
481.02266999999864,1955.1103000000023,
488.7048399999986,1940.3273000000024,
496.3916499999986,1925.5352000000025,
504.0784299999986,1910.7433000000026,
511.7605999999986,1895.9602000000025,
519.4473699999986,1881.1683000000025,
527.1341799999987,1866.3763000000026,
534.8163499999987,1851.5932000000025,
542.5031299999987,1836.8013000000026,
550.1899399999987,1822.0093000000027,
557.8721099999988,1807.2262000000026,
565.5588899999988,1792.4343000000026,
573.2456999999988,1777.6422000000027,
580.9278699999988,1762.8592000000028,
688.0559699999989,1838.3657000000028,
675.3740599999988,1827.5509000000027,
662.6930799999989,1816.7369000000026,
650.0111599999989,1805.9221000000025,
637.3301299999989,1795.1080000000024,
624.6482799999989,1784.2933000000025,
611.9663599999989,1773.4785000000024,
599.2852599999989,1762.6643000000024,
586.6041599999988,1751.8503000000023,
573.9222399999989,1741.0355000000022,
561.2403199999989,1730.2207000000021,
548.5585499999988,1719.4060000000022,
310.7079699999988,1487.1739000000023,
307.2380199999988,1470.8793000000023,
303.7658199999988,1454.5738000000024,
300.2945299999988,1438.2723000000024,
296.82313999999883,1421.9708000000023,
293.35192999999884,1405.6703000000023,
289.88064999999887,1389.3689000000022,
286.4092599999989,1373.0674000000022,
282.9378699999989,1356.7659000000021,
279.4666599999989,1340.465400000002,
275.9955499999989,1324.164900000002,
272.5244399999989,1307.864500000002,
269.0530499999989,1291.562900000002,
265.5816599999989,1275.261400000002,
262.1105499999989,1258.9610000000018,
258.6391599999989,1242.6594000000018,
255.1679499999989,1226.3589000000018,
251.69654999999892,1210.0574000000017,
248.22544999999892,1193.7570000000017,
244.7540599999989,1177.4555000000016,
241.2829599999989,1161.1550000000016,
237.81156999999888,1144.8536000000015,
234.34017999999887,1128.5520000000015,
230.86905999999885,1112.2515000000014,
227.39785999999884,1095.9510000000014,
223.92646999999883,1079.6495000000014,
220.45506999999884,1063.3480000000013,
216.98378999999883,1047.0465000000013,
327.3072499999988,1099.2105000000013,
342.94259999999883,1093.4292000000012,
358.56853999999885,1087.6512000000012,
374.2039499999988,1081.869800000001,
389.83927999999884,1076.088400000001,
405.4652299999988,1070.310500000001,
421.1006399999988,1064.529000000001,
436.7359599999988,1058.7476000000008,
452.3619299999988,1052.9697000000008,
467.99733999999876,1047.1883000000007,
483.63265999999874,1041.4069000000006,
262.44451999999876,648.1588100000006,
278.50051999999874,643.6875500000006,
294.55659999999875,639.2162700000006,
310.61267999999876,634.7449700000005,
326.6676999999988,630.2739900000005,
342.72281999999876,625.8029700000005,
358.77888999999874,621.3316700000005,
374.83487999999875,616.8604200000004,
390.88998999999876,612.3894000000005,
406.94606999999877,607.9181100000005,
423.00098999999875,603.4471600000005,
439.0570599999987,598.9758600000005,
455.1121799999987,594.5048500000005,
471.1682599999987,590.0335600000005,
487.2232699999987,585.5625700000005,
503.2793599999987,581.0912800000006,
519.3354399999987,576.6199900000006,
535.3904499999987,572.1490100000005,
551.4455699999987,567.6779800000005,
567.5006799999987,563.2069600000005,
583.5566599999987,558.7357100000005,
599.6127399999987,554.2644200000005,
615.6687399999987,549.7931600000005,
664.9633199999987,723.9097400000005,
681.6329499999987,723.7900700000005,
698.3024899999987,723.6704100000005,
714.9620399999986,723.5508100000005,
731.6326799999987,723.4311300000005,
748.2991899999987,723.3114900000005,
764.9657999999987,723.1918400000005,
781.6313999999987,723.0722000000005,
798.2979099999988,722.9525600000005,
814.9645199999987,722.8329200000005,
831.6310399999987,722.7132700000005,
848.2966299999987,722.5936400000005,
864.9622299999987,722.4739900000005,
881.6277399999988,722.3543600000005,
898.2943499999988,722.2347100000005,
914.9609499999988,722.1150600000005,
931.6264599999988,721.9954300000005,
948.2930699999988,721.8757800000005,
964.9586799999988,721.7561600000005,
981.6252799999988,721.6365100000005,
998.2907099999989,721.5168700000005,
1014.9572999999989,721.3972200000005,
1031.622899999999,721.2775800000005,
986.8880499999989,894.8238500000004,
998.9901799999989,906.2881100000004,
1011.0921999999989,917.7523200000004,
1023.187099999999,929.2096500000004,
1035.2898999999989,940.6746100000004,
1047.3897999999988,952.1367300000004,
1059.4896999999987,963.5989200000004,
1071.5888999999988,975.0604100000004,
1083.6887999999988,986.5225300000004,
1470.7485999999988,455.67211000000043,
1484.5333999999987,446.29825000000045,
1498.3181999999986,436.92440000000045,
1512.1029999999985,427.55059000000045,
1525.8793999999984,418.18233000000043,
1539.6641999999983,408.80847000000045,
1553.4491999999984,399.43460000000044,
1567.2253999999984,390.0664300000004,
1581.0100999999984,380.6925800000004,
1594.7949999999985,371.3187100000004,
1608.5715999999984,361.95041000000043,
1622.3561999999984,352.57658000000043,
1636.1410999999985,343.20272000000045,
1649.9175999999984,333.83446000000043,
1663.7022999999983,324.46061000000043,
1677.4869999999983,315.0867600000004,
1691.2635999999982,305.7185000000004,
1705.048299999998,296.3446400000004,
1718.833099999998,286.97085000000044,
1732.609699999998,277.6026100000004,
1746.3943999999979,268.22866000000045,
1760.1791999999978,258.85486000000043,
1773.9555999999977,249.48668000000043,
1787.7402999999977,240.11275000000043,
1791.8314999999977,874.8896400000004,
1781.6989999999978,888.1267100000005,
1771.5725999999977,901.3558500000005,
1761.4399999999978,914.5929200000005,
1751.3071999999977,927.8298900000005,
1741.1805999999976,941.0590200000006,
1731.0479999999977,954.2960800000006,
1720.9156999999977,967.5331900000007,
1710.7889999999977,980.7622900000007,
1700.6562999999978,993.9991000000007,
1690.5238999999979,1007.2364000000007,
1680.3973999999978,1020.4653000000006,
1670.2647999999979,1033.7024000000006,
1660.132299999998,1046.9395000000006,
1650.005699999998,1060.1685000000007,
1639.873099999998,1073.4057000000007,
1629.7403999999979,1086.6427000000008,
1619.6138999999978,1099.8717000000008,
1609.4813999999978,1113.1088000000009,
1599.3486999999977,1126.346100000001,
1589.2221999999977,1139.575000000001,
1579.0897999999977,1152.812100000001,
1568.9570999999978,1166.049200000001,
1558.8303999999978,1179.278400000001,
1548.6979999999978,1192.5154000000011,
1538.5654999999979,1205.7525000000012,
1528.4390999999978,1218.9814000000013,
1518.3062999999977,1232.2185000000013,
1508.1736999999978,1245.4555000000014,
1498.0469999999978,1258.6847000000014,
1487.9144999999978,1271.9217000000015,
1477.7819999999979,1285.1588000000015,
1467.649399999998,1298.3959000000016,
1791.446499999998,1581.9227000000014,
1782.196999999998,1595.7791000000013,
1772.941799999998,1609.6438000000014,
1763.686599999998,1623.5086000000015,
1754.431399999998,1637.3733000000016,
1745.1817999999978,1651.2297000000015,
1735.9265999999977,1665.0944000000015,
1726.6711999999977,1678.9592000000016,
1717.4215999999976,1692.8154000000015,
1708.1664999999975,1706.6801000000016,
1698.9111999999975,1720.5450000000017,
1689.6615999999974,1734.4013000000016,
1680.4062999999974,1748.2660000000017,
1671.1509999999973,1762.1308000000017,
1661.9015999999974,1775.9869000000017,
1652.6461999999974,1789.8519000000017,
1643.3911999999973,1803.7166000000018,
1634.1413999999972,1817.5727000000018,
1624.8861999999972,1831.4377000000018,
1615.631199999997,1845.3023000000019,
1606.381399999997,1859.1587000000018,
1597.126299999997,1873.0234000000019,
1587.870999999997,1886.888200000002,
1578.6213999999968,1900.7446000000018,
1569.3661999999968,1914.609200000002,
1560.1111999999966,1928.473900000002,
1550.8611999999966,1942.330500000002,
1541.6060999999966,1956.1952000000022,
1532.3509999999965,1970.0598000000023,
1523.1013999999964,1983.9162000000022,
1513.8461999999963,1997.7809000000022,
1504.5909999999963,2011.6455000000024,
1495.3411999999962,2025.5022000000024,
1486.0860999999961,2039.3668000000025,
1476.8305999999961,2053.2314000000024,
1467.575599999996,2067.0961000000025,
1788.283099999996,2513.6497000000027,
1780.728199999996,2528.509500000003,
1773.1732999999958,2543.369300000003,
1765.6227999999958,2558.220200000003,
1758.0679999999957,2573.079700000003,
1750.5130999999956,2587.939700000003,
1742.9628999999957,2602.790400000003,
1735.4080999999956,2617.650300000003,
1727.8531999999955,2632.5099000000027,
1720.3027999999954,2647.360900000003,
1712.7478999999953,2662.220500000003,
1705.1929999999952,2677.080500000003,
1697.6381999999953,2691.9401000000034,
1690.0879999999954,2706.7911000000036,
1682.5329999999954,2721.6508000000035,
1674.9780999999953,2736.5107000000035,
1667.4276999999952,2751.3614000000034,
1659.872799999995,2766.2213000000033,
1652.3179999999952,2781.0811000000035,
1644.767699999995,2795.9319000000037,
1637.212699999995,2810.7916000000037,
1629.657699999995,2825.6515000000036,
1622.107699999995,2840.5022000000035,
1614.552599999995,2855.3620000000037,
1606.997799999995,2870.221800000004,
1599.447399999995,2885.072600000004,
1591.892399999995,2899.9324000000042,
1584.3375999999948,2914.792100000004,
1576.787399999995,2929.6429000000044,
1569.2324999999948,2944.5027000000046,
1561.6775999999948,2959.3626000000045,
1554.1271999999947,2974.2134000000046,
1546.5722999999946,2989.073200000005,
1539.0173999999945,3003.932900000005,
1531.4669999999944,3018.7840000000047,
1523.9120999999943,3033.6437000000046,
1516.3573999999944,3048.5034000000046,
1508.8069999999943,3063.3541000000046,
1501.2519999999943,3078.2140000000045,
1493.6972999999944,3093.0737000000045,
1486.1468999999943,3107.9247000000046,
1478.5919999999942,3122.7845000000048,
1471.037099999994,3137.6442000000047,
1463.4823999999942,3152.504000000005,
